name,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp1000_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp950-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp850-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp800_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp750-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp700-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp650-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp600-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp550-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp549-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp500-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp450-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp400_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp350-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp300_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp250_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp200-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp1000_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp950_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp850_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp800_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp750-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp700_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp650_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp600_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp550-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp500_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp450_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp400_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp350_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp300_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp250-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp200_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp1000_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp950_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp850_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp800_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp750_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp700_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp650_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp600_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp550_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp500_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp450_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp400_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp350_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp300_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp250_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp200_2050.nc
home battery charger,5.29175716789194e-06,1.7135064402419705e-06,1.31380985173326e-12,3.9232194445525336e-14,1.0302530118737539e-06,3.471310812765401e-09,2.949572211527219e-07,2.1572800096970626e-13,1.2788637843614016e-08,0.0005004620062687367,2.56429272456016e-07,2.191401650030821e-07,5.100602592179388e-12,1.3421532063320165e-06,3.3865594599422134e-14,1.7780041782356542e-06,1.0239915251608798e-08,3.2618172104199634e-07,8.142005601926708e-06,1.712195284165862e-08,1.4171155695486675e-07,4.510891341166627e-06,4.128521638629471e-07,6.728694659761464e-06,1.0575026219834203e-07,1.0000496865048023e-05,3.320654248291315e-07,2.3799553365948406e-06,1.2523364901058331e-08,2.2004837124364237e-06,6.119669942104776e-08,6.069986621475796e-06,2.1934203456515425e-07,1.1047600375799812e-06,8.303543517075297e-06,1.5976830845566557e-07,1.1385717077360551e-07,1.9020239022148796e-06,1.452645194419069e-07,4.269887404505649e-06,1.1678860931991992e-07,0.0005773175939735109,1.7087189298523315e-07,1.345306996546802e-05,7.32704003204144e-08,4.996826980239089e-06,4.196843580293537e-08,5.286871073103065e-06,7.226500280000852e-08,4.099488415530544e-06
home battery discharger,5.319218188123761e-09,1.7018783969370534e-09,1.4200185923115518e-15,4.1464147605790425e-17,1.3440432274039714e-09,4.131743459825149e-12,2.903816887074443e-10,2.0903694733792495e-16,1.2635877227500633e-11,6.417586933079399e-07,2.616506961828175e-10,2.3481355178841275e-10,5.0348704656424124e-15,1.2902490660239589e-09,3.479064682186964e-17,1.937506835769314e-09,1.1062802461415075e-11,3.169469241058507e-10,9.460830254462553e-09,1.6498925044380212e-11,1.5075641919093524e-10,4.56959700890558e-09,4.078815381241592e-10,7.507570068387333e-09,1.1603192412897448e-10,1.0418205987909234e-08,3.5081035614832943e-10,2.3564450657353105e-09,1.272550248273085e-11,2.2919361259268603e-09,7.209260650520093e-11,7.15156809725827e-09,2.2397544745436488e-10,1.2573601261563418e-09,8.345946145474959e-09,1.294735525536906e-10,9.792267700248818e-11,1.8272504405842457e-09,1.1622082162432713e-10,4.265686757457234e-09,9.5469385171283e-11,6.159088308725627e-07,1.3370117262522867e-10,1.2856778034025035e-08,6.996999601792202e-11,5.1790356792215136e-09,4.02516563248898e-11,6.078891701881942e-09,7.905119854347584e-11,5.191966997699847e-09
hydro,18.347343261176555,18.34726735345671,18.34726719618866,18.34717821410967,18.347267172403562,18.347354779730413,18.34735476566625,18.347391233316557,18.347414163674546,18.347264596003452,18.347267190885415,18.347178394600782,18.34726555081639,18.347265546074276,18.34741419895,18.347353815006965,18.347267314604093,18.347267257654675,18.347329587701797,18.347239954679466,18.34734756772859,18.347329612694903,18.34723979990069,18.34717821532558,18.347178214436248,18.347239918601584,18.34741420624111,18.34735388798636,18.347347585257285,18.34732950400298,18.34741420974044,18.34734753783651,18.347178229551727,18.347329640949432,18.347267168941077,18.347267180709494,18.34735370420705,18.347239749790546,18.347354764108903,18.34726719759036,18.347239813042005,18.34735383486042,18.347391237059682,18.347267294392452,18.34723980329126,18.34735371781425,18.34723983689942,18.34726725117074,18.347391136696068,18.347353917361815
industry methanol,8.56742299533952e-05,8.979712579890487e-05,8.601325071344384e-05,8.979712579890487e-05,9.070233536003934e-05,8.676718931660871e-05,8.676718931660871e-05,8.979712579890487e-05,8.79886046619074e-05,8.79886046619074e-05,9.070233536003934e-05,8.979712579890487e-05,8.79886046619074e-05,8.79886046619074e-05,9.168359523839473e-05,8.56742299533952e-05,8.601325071344384e-05,8.56742299533952e-05,8.979712579890487e-05,8.629305267018285e-05,8.629305267018285e-05,8.979712579890487e-05,8.588210908353343e-05,8.979712579890487e-05,8.979712579890487e-05,8.629305267018285e-05,9.168359523839473e-05,8.979712579890487e-05,8.629305267018285e-05,8.56742299533952e-05,8.629305267018285e-05,8.629305267018285e-05,8.979712579890487e-05,9.002114552437183e-05,8.56742299533952e-05,9.070233536003934e-05,8.56742299533952e-05,9.099253472717542e-05,8.79886046619074e-05,8.601325071344384e-05,9.099253472717542e-05,8.676718931660871e-05,8.979712579890487e-05,8.979712579890487e-05,8.676718931660871e-05,8.56742299533952e-05,8.676718931660871e-05,8.56742299533952e-05,9.070233536003934e-05,8.979712579890487e-05
kerosene for aviation,0.0068694342719932385,0.00678018662889682,0.007660993422598438,0.00678018662889682,0.007841925944774363,0.0076897680712562,0.0076897680712562,0.00678018662889682,0.006924796635283357,0.006924796635283357,0.007841925944774363,0.00678018662889682,0.006924796635283357,0.006924796635283357,0.007854399344961498,0.0068694342719932385,0.007660993422598438,0.0068694342719932385,0.00678018662889682,0.0073678001908196655,0.0073678001908196655,0.00678018662889682,0.006971276206470266,0.00678018662889682,0.00678018662889682,0.0073678001908196655,0.007854399344961498,0.00678018662889682,0.0073678001908196655,0.0068694342719932385,0.0073678001908196655,0.0073678001908196655,0.00678018662889682,0.007079521419543125,0.0068694342719932385,0.007841925944774363,0.0068694342719932385,0.006713148395572101,0.006924796635283357,0.007660993422598438,0.006713148395572101,0.0076897680712562,0.00678018662889682,0.00678018662889682,0.0076897680712562,0.0068694342719932385,0.0076897680712562,0.0068694342719932385,0.007841925944774363,0.00678018662889682
methanol,0.4885941348404701,0.468039565483462,0.5803097987417326,0.5277521759468382,0.7433650496573436,0.9477227031091962,0.0011896129348681948,1.0454891531248183,0.0011934453910667925,0.7235754150593425,0.0011938517976206346,0.0011943529568389703,1.1902530113049086,0.5744758846233499,0.8685080097093852,0.9782045847698384,0.595505869512015,0.0012374875692818743,0.43409072772072677,0.5791987544978137,0.4601613341255458,0.4700170067698323,0.0011906106524574602,0.4709019801741731,0.35534776766800763,0.3883384712687369,0.0011934305914823515,0.5111817647534033,0.5802935062732809,0.5401995490775258,0.4897466031424395,0.3795785230704978,0.0012120123832094164,0.5527597280587132,0.4087046115754362,0.3760428502049217,0.477795218634531,0.46526053924675864,0.29973771327167004,0.5783592756428158,0.34595108965549276,0.4934867496279585,0.30253065547666186,0.3567500235994771,0.3288920587869632,0.505399017757222,0.4298075693700739,0.46967141148121344,0.4083994347660609,0.5829820315483039
methanolisation,6.601642989822528,6.611412109600085,6.611069723290879,6.612516574058593,6.613247270586465,6.612906638477585,6.614226930238676,6.61486890816944,6.6158092933758965,6.617480885445026,6.616731216820142,6.615707594333896,6.612882416151946,6.620415243494916,6.635847690980791,6.646752918758934,6.673283758051342,6.7160269270416055,6.606621175377117,6.609321964558705,6.61076435103816,6.60811648606488,6.608889638391694,6.610496915291903,6.613529617750192,6.61449828011822,6.6143847498850485,6.61703558843078,6.6171248119169785,6.622540587490458,6.6364286629729445,6.651774168599711,6.682944311317053,6.73117096582181,6.610125412727762,6.610419089700029,6.61295828569827,6.610749693646652,6.610805694096245,6.611400433960825,6.614633558700474,6.616340505894093,6.617192135011637,6.617659582165661,6.617749989302243,6.622746660874552,6.633954236325816,6.649965811745023,6.670862820696881,6.7159149346406934
naphtha for industry,0.0028040711869663027,0.0030638853660759817,0.0030750179325123765,0.0030638853660759817,0.003157879374064601,0.002926865597000152,0.002926865597000152,0.0030638853660759817,0.003233964212103848,0.003233964212103848,0.003157879374064601,0.0030638853660759817,0.003233964212103848,0.003233964212103848,0.003338344057009698,0.0028040711869663027,0.0030750179325123765,0.0028040711869663027,0.0030638853660759817,0.0029370340962274898,0.0029370340962274898,0.0030638853660759817,0.003112367204889238,0.0030638853660759817,0.0030638853660759817,0.0029370340962274898,0.003338344057009698,0.0030638853660759817,0.0029370340962274898,0.0028040711869663027,0.0029370340962274898,0.0029370340962274898,0.0030638853660759817,0.002819157833769416,0.0028040711869663027,0.003157879374064601,0.0028040711869663027,0.0028752360920382917,0.003233964212103848,0.0030750179325123765,0.0028752360920382917,0.002926865597000152,0.0030638853660759817,0.0030638853660759817,0.002926865597000152,0.0028040711869663027,0.002926865597000152,0.0028040711869663027,0.003157879374064601,0.0030638853660759817
nuclear,89.36925944026896,89.36834204684494,89.36746332437073,89.36743962034419,89.36958479416205,89.37177066058163,89.37550799916838,89.37404524207403,89.37529568710352,89.37362516151286,89.37403538407182,89.37013019156518,89.36649674089823,89.36202765063334,89.35741588343672,89.34774280651818,89.3371779473603,89.36798428923869,89.36799387044734,89.36676969886081,89.37021357013317,89.37023872570202,89.36820244083476,89.36980947602487,89.37209644065791,89.37168745014502,89.37335733282416,89.37214013637934,89.37140978159567,89.36949078547588,89.3651798252463,89.35807822434155,89.35181027852214,89.35140796566716,89.36638840311971,89.36845364589564,89.36918411110803,89.37059808375498,89.37109727577398,89.37559532723978,89.37294300233476,89.37352165758995,89.37317559471221,89.37204813227568,89.36689917691054,89.36426701817561,89.36098034335775,89.35344935876431,89.33927179875592,89.37014862102255
offwind-ac,22.77596686073809,22.790788664221708,22.871715571802742,22.980940381940936,22.97146518371341,22.935749219093,22.895201848277352,22.82439881277802,22.605635243385517,22.274609255161494,22.242438069648337,22.244172632428523,22.223040265043764,22.170393401573016,21.882059655606845,21.342364790860312,21.237299700474907,20.4883284838494,22.893167743596617,22.896122433323107,23.023199699222133,23.08209338861829,23.133306341161234,23.08167614436852,23.021223649616736,22.97553752314121,22.95909228567321,22.74428943326683,22.47473063395348,22.34434436392288,22.35464599801168,22.34048391619726,22.01839915574455,21.03129656633952,22.76738235677247,22.926471354867417,22.98218038756135,22.972849459525047,22.965352536743683,22.929760558075927,22.909492922304246,22.708996808838204,22.318511704724106,22.242528486739868,22.206354644070203,22.17900239927558,22.04903480702308,21.482662631102926,21.32529700816299,20.510377697226396
offwind-dc,32.733616384592956,33.1029865519595,33.1458683377386,33.151805701625044,33.223353002179856,33.214935545211446,33.161233095992785,33.04611954040821,33.06091386355407,33.06353279044504,33.06962498501555,33.06598184885492,33.11620218255465,33.023648977895945,32.78661575378502,32.223450597530885,31.588217143318335,31.455877942343353,32.928090189164855,32.94216249389982,32.94591122616628,32.95465959755865,32.978378258043094,33.04238553654574,32.98635809878051,32.975457624237784,32.934803138111896,32.8886890898079,32.779854095721504,32.72097986998058,32.56835084383826,32.37777578308056,31.935208108509624,31.57443968890845,33.064331480588166,33.089126304340105,33.17179577690655,33.21548508869571,33.26983179630565,33.190346448161584,33.10403733434278,33.0370988687643,33.07047876217429,33.0763817506203,33.10703305601361,33.01723179950936,32.832853022565494,32.56604554561976,31.637169595776147,31.49023428984111
offwind-float,3.8769259633988087,4.042537370723007,3.9146618392389123,3.5794452124399396,3.194773097681065,2.9557615674401525,2.9557622789477054,2.955733211787481,2.9557141506698668,2.95800462602216,2.9557618292742576,2.955757631372286,2.9557618453484533,2.955746616231181,2.95576367829321,2.95577439386172,2.9557630325567774,2.955718137636256,4.105721816317852,4.139094671507068,3.6326636397404126,3.328270830835927,3.1097070174387293,2.955793842174532,2.9557631052506657,2.9557908073236696,2.955762741469546,2.955769155976347,2.9557619032662847,2.955726358494664,2.9557140583197143,2.9557934911922343,2.9557625358016533,2.9557641680055204,4.229222759051689,3.991914937960958,3.603036541453604,3.3268060983129777,2.9800084890948497,2.955778936206049,2.9557574096552606,2.958750202001822,2.955733614566528,2.955770405605551,2.955751029253412,2.955776846682773,2.9557512400377455,2.9557423952754336,2.9557626968811994,2.955780321370927
oil,3.1699671411192583,3.2387342833265067,3.262507799283291,3.3457206025487323,3.4377113972197626,3.490013767162599,3.5633810951338534,3.656648577346052,3.711626386446625,3.7809951914334685,3.784813486455931,3.859970266669366,4.017969239271922,4.237343797302372,4.627968697842746,5.464972184360033,6.969581968592872,9.099808287143768,3.2796622393425587,3.3056158485773643,3.368047605982182,3.40061863118467,3.4119782270204877,3.439590386984207,3.4757289039395527,3.4966041423281906,3.5401713964745767,3.5693815027440126,3.633507983201514,3.736334801330139,3.8306667009351285,4.161607460790444,5.310425453395139,7.299586401185504,3.220079215497876,3.260613845910987,3.365730120428326,3.4305060367065208,3.4759863281346774,3.5518494946207992,3.6077072382895,3.68059052240945,3.744419643204414,3.8242731113777166,3.946229749234849,4.1291450243333285,4.427166926389229,5.09938842468002,6.6289199430720185,8.546154173757008
onwind,165.20625419681176,165.07207322881345,165.02101185208667,164.953864535897,164.96900305815407,165.09583667406363,165.22423942857665,165.32161457845132,165.37223363641155,165.58078918060056,165.6041761095065,165.7202274239255,165.9078180276019,166.18813245317673,166.70006237850262,167.41458238121325,166.81278647436295,164.04265576496948,164.85070163607023,164.78843489824615,164.8923178547068,165.06791315666482,165.14024248175676,165.2853873806046,165.4290027242879,165.4693408369953,165.56855935863575,165.75364024877499,165.99425891982597,166.0153364018299,165.9837598790404,165.98721884602833,165.77504091087278,164.24225052390173,165.06334035846535,165.00838533060735,164.8860816022706,164.92415879338748,165.03440577397035,165.16259067711428,165.23272890642784,165.29932713941324,165.54155145130287,165.80260043431312,165.95822678179834,166.1062898516117,166.42868476330548,166.95801345842543,166.63566590962057,164.03190307179094
process emissions,2.3501294305508624e-12,1.1641940875508834e-12,1.095159068557837e-18,3.11391022179624e-19,5.423404888636276e-13,2.361696896409611e-15,1.0009083404647209e-13,3.11391022179624e-19,3.381115078394434e-15,1.0780594219591372e-10,2.2487903542304634e-14,8.323414608126926e-14,3.4638495643906232e-18,9.501250675814532e-13,3.3159068516203025e-19,1.9436401238615923e-12,7.80474834710661e-15,6.187579701271014e-14,4.48341843530757e-12,1.275647102109125e-14,8.676772321941744e-14,2.1205978027531778e-12,6.836785277804448e-14,3.6804043075202855e-12,5.594374831452152e-14,5.077180511992475e-12,5.436062977726991e-14,1.2733999579946653e-12,8.36653913915636e-15,1.3269626657943988e-12,3.9561602582744235e-14,4.085372169958635e-12,1.1032730031440137e-13,5.470780851485257e-13,4.3189608833438125e-12,4.7369999949082453e-14,4.1667986434188825e-14,8.729889969714167e-13,4.530843064855905e-14,2.1399070835978028e-12,4.029407768283135e-14,2.4937444284703244e-10,5.752557148213886e-14,4.680416201212832e-12,3.445114287446873e-14,2.4774181155650688e-12,1.905157426052542e-14,2.8829554033797605e-12,3.988422830474791e-14,2.685773086108761e-12
process emissions CC,4.722432825879331,4.722504760395714,4.722398983223877,4.722504751603351,4.722378911482646,4.722474172040355,4.722474174144555,4.722504751603351,4.722629783290526,4.722632990345921,4.72237890809626,4.7225047530028705,4.722629783190646,4.722629790047295,4.72247338581536,4.722432795708091,4.722398983270371,4.722432790213075,4.722504799398028,4.722379039629723,4.722379040306722,4.722504782861528,4.722597175568118,4.722504788518588,4.722504752203999,4.722379105788407,4.722473387759791,4.722504766095349,4.722379039607988,4.722432801608901,4.722379039827386,4.722379065925987,4.722504752634837,4.722554185908234,4.722432843588642,4.722378907586586,4.722432789380675,4.722393077709714,4.7226297844095155,4.722399008745322,4.722393065649198,4.72247810829235,4.722504752956314,4.722504854175192,4.722474172482052,4.722432820809755,4.722474172298481,4.722432818514913,4.722378906675366,4.722504768698248
ror,14.259079506557246,14.25908072610235,14.259089905807008,14.259093521796594,14.259089426429295,14.259089889044265,14.259089830409094,14.25908101964483,14.259091218229132,14.25905013600224,14.259089851882832,14.259084963179188,14.259089975564535,14.259080646880589,14.259093429585977,14.259092575683876,14.259089797171066,14.259079930410543,14.259080095563375,14.259091448911091,14.2590900173126,14.259079500076691,14.25909760070866,14.259091900425796,14.259093665797863,14.25909616401258,14.259093489820312,14.259093308428401,14.259090033695554,14.25907967296188,14.259091415739222,14.259088511132227,14.25909372431697,14.259089175084256,14.259079110171841,14.259089882366991,14.259093476987676,14.259084518468251,14.259089882009699,14.259088964978023,14.259084852002243,14.259046392089516,14.259080974273578,14.259079746316036,14.259097541174949,14.25909258848099,14.259097434194574,14.259079245118444,14.259089820701456,14.259091518232493
rural air heat pump,7.779602342516225e-06,2.2674321872744786e-06,1.924465924429031e-12,5.561120687912235e-14,1.8392903517277861e-06,6.273310982482929e-09,5.442327717101035e-07,2.862595176126904e-13,2.6014941746271952e-08,0.001046853646518718,4.357830078081612e-07,3.9474832110694395e-07,7.385596742394902e-12,1.8470591193606606e-06,5.347878064996806e-14,3.467342613627993e-06,1.9257232962518908e-08,4.6101131763550085e-07,1.324445964092297e-05,2.2547666554635285e-08,2.2487777401083864e-07,7.107172789835969e-06,5.860273724309591e-07,1.181670786875496e-05,1.7738722478881578e-07,1.6429603220580154e-05,5.670406908051509e-07,3.4634348139101015e-06,1.893976013419003e-08,3.656577593780456e-06,1.1087999296412168e-07,1.192905718050145e-05,4.0371103553680136e-07,2.2923604060952683e-06,1.2277675748135836e-05,2.3310574350448138e-07,1.6526312857753986e-07,2.7537787660327375e-06,2.0410335021054577e-07,6.629683825915311e-06,1.6649622434926493e-07,0.0009114890972404183,2.4796447661351363e-07,1.9384161082579996e-05,1.0945535886600308e-07,7.278045513624847e-06,6.314601236061103e-08,8.38794407641355e-06,1.1792361052297425e-07,7.59089241639023e-06
rural biomass boiler,7.4426131839372705e-06,2.1633430641463568e-06,1.7005409564906273e-12,4.952701362804481e-14,1.3080502021258301e-06,4.5599329338464655e-09,6.031811838639735e-07,2.681043830900242e-13,2.7803391233332798e-08,0.0006915405007930448,4.869632201041841e-07,4.2269189494784445e-07,6.471426365298434e-12,1.6400081555918598e-06,4.2377201339299233e-14,2.7047877218002324e-06,1.6209718201195657e-08,3.541580762695913e-07,1.0713237650503342e-05,2.1630586844823194e-08,2.0112360489510568e-07,6.537466439254089e-06,6.346123677935005e-07,9.801904745168732e-06,1.4711386179134154e-07,1.4127741091112474e-05,4.998870149807162e-07,2.939469836246994e-06,1.5540535281646234e-08,2.944016366138951e-06,7.372760810880996e-08,7.3288189499736526e-06,2.8652117504194213e-07,1.1727553451821217e-06,1.1421747064304539e-05,2.428318909350042e-07,1.6946868674611775e-07,2.787414974658666e-06,2.260475363398159e-07,6.000222468436874e-06,1.75826203967844e-07,0.0008334660495004473,2.5869041709812535e-07,1.8728767973827778e-05,1.0889406092730193e-07,6.553106377309034e-06,6.031459562940387e-08,6.697299504447242e-06,8.876057072845765e-08,5.1169694384774485e-06
rural gas boiler,2.840962417591227,2.652431920591799,2.629892640926217,2.5950828503541192,2.563233337606774,2.4800604874408316,2.430196256929809,2.3782857650458626,2.310430067882745,2.1911749522172017,2.182789905991817,2.119167858681509,2.0383516741592467,1.9652808429009132,1.813711181810905,1.538626851133661,0.7690114159493509,7.010984984890283e-07,2.542821638471389,2.5196212913376,2.427481364015615,2.308107703077314,2.2462055380355936,2.1224083549584964,2.0030160621081197,1.887726860407234,1.8159580766841357,1.7180919722167391,1.5957406231692635,1.459982156803422,1.2809986027382665,1.0233955692133423,0.3815946672335598,1.480858680790971e-06,2.6876526140740093,2.67319708518483,2.656176734813645,2.61119246520797,2.5348306041464577,2.4428959159037493,2.4085619017995588,2.3310382587684666,2.2466010576364117,2.1589575992921626,2.089441671437379,2.0028670165284566,1.8728296036983925,1.6599112794873685,1.0278970798075602,0.01346988769751176
rural ground heat pump,42.1315303692598,42.183905158057726,42.18659940563387,42.20530075773567,42.21151098936279,42.21861989500716,42.210759317563316,42.20480324671733,42.20756169975204,42.198159259498766,42.19979107001889,42.158265614057136,42.162371253081055,42.160744792830975,42.1692011149285,42.28142127470316,42.654193157266,42.474875464585345,42.14335555526109,42.15192662088426,42.16764727399465,42.15970144879255,42.153434228040275,42.123637488641194,42.13868303116647,42.13447826506342,42.114081285353556,42.108178150211096,42.110484197854916,42.098710362029976,42.069302907863275,42.01105392531597,41.78017877869588,40.2756074234941,42.18905352172945,42.193374646455176,42.21652289852859,42.2260401416973,42.24472112406744,42.23833775008714,42.2196293053243,42.21321469344068,42.210876892438975,42.17927680465645,42.161117045645156,42.181799361756,42.193458766510894,42.20811368916096,42.53039251185867,42.746448336353744
rural resistive heater,0.9625629185783801,0.9778226186858937,0.9784166877973814,0.9807321034952003,0.9844048350064958,0.9936786323428175,0.9986157211830615,1.0047357361765152,1.014247281919927,1.0292840250720858,1.0298339344072014,1.0371508843103323,1.0414191932425687,1.0494228912001455,1.0618932723626817,1.0860099005811679,1.1522998430270508,1.2456262252799373,0.971833994131502,0.9643727023630544,0.9484970580230244,0.943536724013135,0.9407001191704949,0.9470816407503627,0.9522892189734045,0.9576484111027749,0.9569463159350704,0.9498210358560439,0.9430119685811628,0.9241128624840436,0.9012193741134864,0.8510590404524462,0.8111306226644991,0.7068853467104576,0.9732107082050677,0.9746684749114466,0.972915027760581,0.9749359705337158,0.9837914257616096,0.9962531448911048,1.0015706425412894,1.0089689418088317,1.016068043087756,1.0278706950637342,1.036123550545275,1.0437800960152932,1.0541833981370452,1.0741979699282453,1.1300039669152675,1.2290453206090293
